Manufacturer,Model,Engine size,Fuel type,Price
Toyota,RAV4,2.4,Hybrid,37657
VW,Golf,2.0,Diesel,8495
Ford,Fiesta,1.0,Petrol,761
VW,Passat,2.0,Diesel,15547
VW,Polo,2.0,Diesel,1850
Ford,Fiesta,1.0,Petrol,1597
Toyota,Yaris,1.4,Petrol,6865
VW,Polo,1.4,Petrol,22977
BMW,X3,2.0,Diesel,1249
Ford,Focus,1.6,Diesel,603
VW,Golf,1.6,Diesel,8825
Toyota,RAV4,2.0,Petrol,30822
VW,Passat,2.0,Diesel,3276
Toyota,Yaris,1.2,Hybrid,5188
Toyota,Prius,1.4,Hybrid,5507
Toyota,Yaris,1.2,Hybrid,3714
Toyota,RAV4,2.4,Hybrid,3390
Ford,Mondeo,1.6,Diesel,36078
Toyota,Yaris,1.2,Hybrid,19322
Toyota,Prius,1.8,Hybrid,39996
VW,Polo,1.0,Petrol,3157
Toyota,RAV4,2.2,Petrol,1077
Toyota,Yaris,1.0,Petrol,9985
VW,Passat,1.6,Diesel,22166
BMW,Z4,2.4,Petrol,22399
Toyota,Prius,1.8,Hybrid,2823
BMW,X3,3.0,Petrol,5800
VW,Polo,1.6,Petrol,865
BMW,Z4,2.4,Petrol,31990
Ford,Mondeo,1.4,Diesel,5204
VW,Polo,1.6,Petrol,16672
VW,Golf,1.6,Diesel,3258
Ford,Mondeo,1.6,Diesel,11372
VW,Passat,2.0,Diesel,4369
Ford,Focus,1.6,Diesel,10708
Toyota,Yaris,1.4,Hybrid,2534
Toyota,Prius,1.8,Hybrid,39740
Ford,Mondeo,1.8,Diesel,5210
BMW,X3,2.0,Diesel,3980
Toyota,Prius,1.8,Hybrid,49809
BMW,Z4,2.4,Petrol,5797
Toyota,Yaris,1.2,Hybrid,27002
Toyota,Yaris,1.0,Petrol,779
Ford,Focus,1.6,Petrol,32325
VW,Polo,1.0,Petrol,1653
Toyota,RAV4,1.8,Hybrid,42669
VW,Polo,1.0,Petrol,8375
VW,Polo,1.4,Petrol,22195
Ford,Fiesta,1.2,Petrol,371
VW,Golf,1.6,Diesel,2213
Toyota,Prius,1.0,Hybrid,4164
VW,Polo,1.0,Petrol,8421
Ford,Focus,1.4,Petrol,1501
VW,Polo,1.2,Petrol,24704
Toyota,Yaris,1.0,Hybrid,6959
Ford,Focus,1.0,Petrol,2773
VW,Golf,1.6,Diesel,9070
VW,Passat,1.6,Diesel,9799
Ford,Mondeo,2.0,Hybrid,26716
Toyota,Yaris,1.2,Petrol,7464
Toyota,Yaris,1.0,Petrol,2636
Ford,Fiesta,1.4,Petrol,7160
VW,Golf,1.8,Petrol,4982
VW,Golf,1.4,Diesel,6096
VW,Polo,1.4,Petrol,21026
VW,Golf,1.4,Diesel,1872
Porsche,911,3.0,Petrol,16724
BMW,M5,4.0,Petrol,9562
VW,Passat,1.8,Diesel,2618
VW,Polo,1.2,Petrol,11690
Toyota,RAV4,2.0,Hybrid,40527
Ford,Focus,1.0,Hybrid,4852
Ford,Mondeo,1.8,Diesel,6364
Toyota,RAV4,1.8,Hybrid,10613
Toyota,Yaris,1.4,Hybrid,10444
VW,Polo,1.6,Petrol,699
VW,Polo,2.0,Petrol,1243
Ford,Focus,2.0,Petrol,34822
BMW,M5,4.0,Petrol,7821
VW,Passat,1.6,Diesel,12646
Toyota,Yaris,1.2,Petrol,1004
Toyota,Prius,1.0,Hybrid,6584
Toyota,Prius,1.4,Hybrid,2271
Toyota,Yaris,1.2,Hybrid,6832
VW,Passat,2.0,Diesel,33006
Ford,Fiesta,1.4,Petrol,2661
Ford,Fiesta,1.0,Petrol,15261
Ford,Mondeo,2.0,Petrol,15201
Ford,Focus,1.0,Petrol,1665
Toyota,Prius,1.4,Hybrid,5129
Toyota,RAV4,1.8,Hybrid,5325
VW,Golf,1.6,Diesel,34757
Toyota,Prius,1.8,Hybrid,2307
VW,Polo,2.0,Petrol,5026
Toyota,RAV4,2.2,Hybrid,23774
Ford,Mondeo,1.6,Hybrid,6352
Toyota,Prius,1.8,Hybrid,30645
Toyota,RAV4,1.8,Petrol,31675
Toyota,Prius,1.4,Hybrid,1342
Toyota,Prius,1.0,Hybrid,4460
Ford,Mondeo,1.4,Hybrid,7048
VW,Golf,1.4,Petrol,2852
VW,Golf,1.8,Diesel,6972
BMW,X3,3.0,Petrol,5655
BMW,M5,5.0,Petrol,12431
VW,Polo,2.0,Petrol,2744
Ford,Focus,1.0,Petrol,8195
VW,Passat,1.4,Petrol,6270
BMW,X3,2.0,Diesel,1199
Ford,Fiesta,1.0,Petrol,8964
Porsche,Cayenne,4.0,Petrol,15867
BMW,Z4,2.0,Petrol,7605
Ford,Focus,1.4,Petrol,2862
Toyota,Prius,1.0,Hybrid,16251
Ford,Focus,1.0,Petrol,1360
VW,Passat,2.0,Diesel,1625
Ford,Focus,1.6,Petrol,29797
Toyota,Yaris,1.4,Petrol,7103
Ford,Focus,2.0,Hybrid,4742
Ford,Mondeo,1.6,Diesel,4277
Toyota,Yaris,1.0,Hybrid,1999
VW,Polo,1.2,Petrol,5112
Ford,Fiesta,1.0,Petrol,2115
BMW,M5,4.4,Petrol,39533
VW,Passat,1.8,Petrol,1183
BMW,Z4,2.2,Petrol,9143
Porsche,911,3.5,Petrol,55627
VW,Polo,1.0,Diesel,2099
Ford,Fiesta,1.4,Petrol,1893
Ford,Focus,2.0,Petrol,21623
Toyota,Yaris,1.0,Hybrid,1111
VW,Polo,1.0,Petrol,5080
Ford,Mondeo,1.8,Diesel,9286
BMW,Z4,2.4,Petrol,8302
Toyota,Prius,1.4,Hybrid,2504
Ford,Focus,1.6,Diesel,6316
Ford,Fiesta,1.0,Petrol,6878
VW,Golf,1.8,Hybrid,1397
Toyota,RAV4,1.8,Hybrid,5510
Toyota,RAV4,2.0,Hybrid,7873
Ford,Focus,1.4,Petrol,7297
Ford,Mondeo,1.8,Diesel,2027
Ford,Fiesta,1.4,Petrol,3285
BMW,M5,4.4,Petrol,22327
BMW,Z4,2.0,Petrol,33916
Toyota,Yaris,1.0,Hybrid,17149
Toyota,Yaris,1.4,Hybrid,4021
BMW,X3,3.0,Diesel,5453
Ford,Fiesta,1.4,Petrol,2305
Ford,Fiesta,1.2,Petrol,3401
VW,Passat,1.6,Petrol,8603
Ford,Fiesta,1.4,Petrol,1546
VW,Polo,1.4,Petrol,11815
Ford,Focus,1.6,Petrol,5121
VW,Polo,1.2,Petrol,13771
Toyota,RAV4,2.4,Hybrid,4115
VW,Passat,1.4,Diesel,11310
VW,Passat,1.8,Petrol,31803
Ford,Mondeo,1.8,Diesel,529
BMW,M5,5.0,Petrol,32089
Toyota,Yaris,1.2,Hybrid,10741
Ford,Mondeo,1.4,Diesel,11120
BMW,M5,4.0,Petrol,26042
Toyota,RAV4,1.8,Hybrid,43365
Porsche,718 Cayman,4.0,Petrol,83326
Toyota,Prius,1.8,Hybrid,2901
BMW,X3,2.0,Diesel,2656
Ford,Fiesta,1.0,Petrol,3722
Ford,Focus,1.0,Petrol,3433
VW,Passat,1.6,Diesel,5661
Toyota,Prius,1.4,Hybrid,6507
Toyota,Yaris,1.2,Hybrid,29983
Ford,Fiesta,1.4,Petrol,1190
Toyota,Prius,1.0,Hybrid,25987
VW,Polo,1.2,Petrol,2479
Toyota,Prius,1.8,Hybrid,8365
BMW,M5,4.0,Petrol,22279
VW,Passat,1.4,Diesel,43973
VW,Polo,1.0,Petrol,5563
Ford,Fiesta,1.2,Petrol,448
Toyota,RAV4,2.4,Hybrid,6368
VW,Polo,1.2,Petrol,2011
Ford,Mondeo,1.6,Diesel,847
Toyota,Yaris,1.4,Hybrid,2673
BMW,Z4,2.2,Petrol,9969
Ford,Mondeo,1.4,Diesel,3472
Ford,Fiesta,1.0,Petrol,5543
Ford,Fiesta,1.2,Petrol,28781
BMW,Z4,2.4,Petrol,29334
Ford,Focus,1.4,Petrol,6456
Toyota,Yaris,1.2,Hybrid,31949
Ford,Mondeo,1.8,Hybrid,50778
Ford,Mondeo,1.4,Hybrid,32224
Ford,Mondeo,1.4,Diesel,3372
Porsche,Cayenne,4.0,Petrol,7443
Toyota,Prius,1.0,Hybrid,5726
Toyota,RAV4,2.2,Hybrid,15182
Ford,Mondeo,1.4,Diesel,962
Ford,Focus,1.8,Petrol,8794
Ford,Focus,1.8,Diesel,3718
Ford,Fiesta,1.4,Petrol,17721
Toyota,Prius,1.0,Hybrid,769
VW,Golf,1.8,Petrol,1065
Ford,Fiesta,1.2,Petrol,3067
Ford,Fiesta,1.2,Petrol,1064
Toyota,Prius,1.8,Hybrid,3040
Ford,Focus,1.6,Hybrid,7090
Toyota,Prius,1.4,Hybrid,2833
Ford,Mondeo,1.4,Diesel,23582
VW,Passat,1.4,Diesel,33983
Toyota,Prius,1.4,Hybrid,12172
Toyota,RAV4,2.4,Petrol,9294
VW,Polo,1.2,Petrol,609
VW,Golf,1.2,Hybrid,21943
VW,Passat,1.8,Diesel,3399
VW,Polo,1.0,Petrol,2276
Toyota,Yaris,1.4,Petrol,12197
Toyota,Prius,1.0,Hybrid,11998
VW,Passat,2.0,Diesel,4130
VW,Passat,1.4,Diesel,4984
Ford,Fiesta,1.0,Petrol,2524
BMW,M5,4.4,Petrol,135118
Toyota,RAV4,1.8,Hybrid,6905
Toyota,Prius,1.0,Hybrid,22113
VW,Polo,1.6,Petrol,19308
VW,Golf,1.4,Diesel,717
Toyota,Prius,1.4,Hybrid,23422
Ford,Mondeo,1.4,Diesel,1772
VW,Golf,1.2,Diesel,29756
BMW,X3,2.4,Diesel,32042
BMW,M5,5.0,Petrol,2551
VW,Polo,2.0,Diesel,1249
Ford,Fiesta,1.4,Petrol,1065
BMW,Z4,3.0,Petrol,43500
Ford,Fiesta,1.2,Petrol,735
Toyota,Yaris,1.4,Hybrid,8428
Toyota,Prius,1.0,Hybrid,32808
Ford,Mondeo,1.8,Petrol,9802
Ford,Focus,1.8,Diesel,1510
BMW,Z4,2.0,Petrol,10483
Toyota,Prius,1.0,Hybrid,851
Toyota,RAV4,2.4,Hybrid,2402
VW,Passat,1.4,Diesel,3719
Toyota,RAV4,2.2,Hybrid,60541
VW,Polo,1.4,Petrol,1454
Toyota,Yaris,1.0,Hybrid,22691
Ford,Mondeo,1.6,Diesel,25904
Ford,Focus,1.8,Petrol,3598
Ford,Fiesta,1.2,Petrol,2404
Ford,Fiesta,1.0,Petrol,18813
Ford,Fiesta,1.0,Petrol,13333
BMW,X3,3.0,Diesel,12043
Porsche,718 Cayman,2.0,Petrol,4402
VW,Passat,1.8,Petrol,2653
Ford,Mondeo,1.4,Diesel,15687
BMW,Z4,2.0,Petrol,6589
Ford,Focus,1.0,Petrol,10863
VW,Passat,2.0,Diesel,1257
BMW,M5,4.0,Petrol,6555
Ford,Focus,2.0,Petrol,14808
Ford,Fiesta,1.2,Diesel,4715
Ford,Focus,2.0,Petrol,894
VW,Passat,1.4,Diesel,12656
BMW,M5,4.4,Petrol,38140
Ford,Mondeo,2.0,Diesel,1533
VW,Polo,1.2,Petrol,1188
Toyota,Yaris,1.0,Hybrid,1730
VW,Passat,2.0,Diesel,26472
Ford,Focus,2.0,Petrol,14072
Ford,Focus,1.4,Diesel,2424
Ford,Focus,1.4,Petrol,24054
Toyota,Yaris,1.2,Petrol,16870
Ford,Fiesta,1.0,Diesel,2532
Ford,Mondeo,2.0,Petrol,2831
VW,Polo,1.4,Petrol,7652
VW,Passat,1.8,Petrol,2196
Ford,Focus,1.0,Petrol,2115
Toyota,Prius,1.4,Hybrid,12429
Ford,Focus,2.0,Petrol,12054
VW,Polo,1.0,Petrol,6412
BMW,M5,4.4,Petrol,30604
Ford,Fiesta,1.4,Petrol,3421
Ford,Fiesta,1.2,Petrol,6553
Ford,Mondeo,2.0,Diesel,15270
Ford,Mondeo,1.8,Diesel,23854
VW,Passat,1.8,Diesel,2368
VW,Passat,2.0,Diesel,36673
Toyota,RAV4,2.2,Hybrid,77504
VW,Golf,1.8,Diesel,19122
Toyota,Prius,1.0,Hybrid,11105
Porsche,Cayenne,4.0,Petrol,3993
Ford,Mondeo,1.6,Petrol,10659
Ford,Mondeo,1.6,Diesel,6464
Ford,Fiesta,1.0,Petrol,13351
Toyota,Prius,1.0,Hybrid,695
Toyota,Yaris,1.0,Petrol,3632
Ford,Mondeo,1.6,Diesel,17463
BMW,Z4,2.4,Petrol,2244
VW,Golf,1.8,Petrol,13265
Toyota,RAV4,2.2,Hybrid,4491
VW,Golf,1.2,Hybrid,26069
Toyota,RAV4,2.0,Hybrid,13047
VW,Polo,2.0,Petrol,21369
Toyota,RAV4,2.0,Hybrid,13092
Toyota,RAV4,2.0,Hybrid,5275
Ford,Mondeo,1.8,Diesel,26304
VW,Golf,1.8,Petrol,6036
Toyota,RAV4,2.4,Hybrid,34120
VW,Polo,1.6,Petrol,11579
VW,Polo,1.6,Petrol,5318
Toyota,RAV4,1.8,Hybrid,6726
Ford,Focus,2.0,Petrol,33558
VW,Polo,2.0,Petrol,675
VW,Golf,1.6,Petrol,4009
VW,Passat,1.8,Petrol,27489
Toyota,Prius,1.4,Hybrid,4950
BMW,X3,2.0,Diesel,7266
Ford,Focus,1.4,Petrol,688
Ford,Mondeo,1.4,Petrol,6582
Toyota,Prius,1.4,Hybrid,3276
VW,Golf,1.8,Petrol,2261
Ford,Focus,2.0,Petrol,766
Porsche,718 Cayman,2.4,Petrol,3581
Ford,Mondeo,1.6,Petrol,12490
Toyota,Prius,1.0,Hybrid,10012
VW,Golf,1.4,Petrol,30446
Toyota,Prius,1.8,Hybrid,45048
Toyota,Prius,1.8,Hybrid,16792
Toyota,Prius,1.4,Hybrid,13097
VW,Golf,1.2,Diesel,19062
Ford,Fiesta,1.0,Petrol,2126
VW,Golf,2.0,Diesel,2298
Toyota,RAV4,2.2,Hybrid,4338
Toyota,Prius,1.8,Hybrid,1127
Ford,Fiesta,1.4,Petrol,16965
BMW,X3,2.0,Diesel,49389
VW,Golf,1.2,Hybrid,10050
VW,Passat,1.6,Diesel,11264
Ford,Focus,2.0,Petrol,4427
VW,Polo,1.4,Petrol,951
Ford,Focus,2.0,Diesel,716
BMW,Z4,2.2,Petrol,12751
VW,Polo,1.4,Petrol,1645
VW,Polo,2.0,Petrol,580
BMW,M5,4.0,Petrol,22804
VW,Polo,1.6,Petrol,19599
Toyota,Yaris,1.0,Hybrid,4557
Porsche,718 Cayman,2.0,Petrol,3070
Toyota,Yaris,1.2,Petrol,5261
Ford,Mondeo,1.4,Diesel,12354
Ford,Mondeo,1.4,Diesel,34983
VW,Passat,2.0,Diesel,9571
Porsche,Cayenne,4.0,Petrol,4588
BMW,M5,4.4,Petrol,29238
Toyota,Yaris,1.4,Hybrid,6045
Ford,Fiesta,1.2,Diesel,2876
VW,Golf,2.0,Petrol,6701
VW,Passat,2.0,Diesel,886
BMW,M5,5.0,Petrol,57254
BMW,M5,5.0,Petrol,2859
Toyota,Yaris,1.0,Petrol,3095
Ford,Mondeo,1.6,Petrol,2826
Ford,Mondeo,2.0,Diesel,10593
Toyota,Prius,1.4,Hybrid,7036
VW,Polo,1.4,Petrol,2669
Ford,Mondeo,1.4,Petrol,12062
Ford,Fiesta,1.2,Petrol,25554
Toyota,Yaris,1.0,Hybrid,1752
Porsche,911,3.5,Petrol,70222
VW,Polo,1.6,Petrol,22016
Porsche,911,3.5,Petrol,113075
Toyota,Prius,1.4,Hybrid,14115
BMW,Z4,2.0,Petrol,7805
Ford,Focus,1.4,Diesel,25805
VW,Golf,1.8,Petrol,1622
Ford,Mondeo,1.4,Hybrid,17626
VW,Polo,2.0,Petrol,16364
Toyota,Yaris,1.0,Petrol,6230
Ford,Mondeo,1.4,Diesel,37510
VW,Polo,2.0,Petrol,1701
Ford,Fiesta,1.0,Diesel,5386
Toyota,Prius,1.4,Hybrid,16854
Toyota,Prius,1.4,Hybrid,8718
Toyota,Yaris,1.0,Petrol,3466
VW,Polo,1.6,Petrol,6177
Ford,Fiesta,1.2,Hybrid,1198
Ford,Mondeo,2.0,Diesel,16013
VW,Polo,1.2,Petrol,10806
Ford,Focus,1.4,Petrol,22801
VW,Polo,1.2,Petrol,23505
Ford,Fiesta,1.0,Petrol,23305
Porsche,Cayenne,3.0,Petrol,59189
VW,Polo,1.2,Petrol,13858
Ford,Fiesta,1.0,Petrol,2912
Ford,Focus,1.8,Petrol,24783
VW,Passat,1.4,Diesel,9346
Porsche,Cayenne,3.0,Petrol,58721
Ford,Mondeo,1.4,Diesel,3578
BMW,X3,2.0,Diesel,6982
VW,Passat,1.8,Diesel,7474
VW,Golf,1.8,Hybrid,925
Ford,Fiesta,1.4,Petrol,4995
Ford,Mondeo,1.4,Diesel,847
VW,Passat,1.8,Petrol,4964
Toyota,Prius,1.4,Hybrid,2144
VW,Golf,1.6,Petrol,9671
Ford,Focus,1.4,Diesel,469
VW,Golf,1.2,Diesel,2680
VW,Golf,1.2,Diesel,18691
Porsche,718 Cayman,2.0,Petrol,6063
VW,Passat,1.8,Diesel,1648
VW,Golf,1.6,Petrol,3035
Ford,Fiesta,1.0,Petrol,25796
VW,Golf,2.0,Petrol,23865
VW,Golf,2.0,Petrol,8479
VW,Passat,2.0,Diesel,9591
Ford,Fiesta,1.4,Petrol,6838
Ford,Mondeo,1.6,Diesel,3008
Ford,Fiesta,1.2,Petrol,2831
Toyota,Prius,1.8,Hybrid,11175
BMW,Z4,2.0,Petrol,12289
VW,Golf,1.6,Diesel,3118
Ford,Mondeo,1.8,Diesel,9976
VW,Polo,1.0,Petrol,4308
VW,Polo,1.4,Petrol,8786
BMW,Z4,2.0,Petrol,11193
Toyota,Prius,1.0,Hybrid,19312
VW,Golf,1.6,Diesel,11068
Toyota,Prius,1.4,Hybrid,1915
Toyota,Yaris,1.0,Petrol,4875
Toyota,RAV4,1.8,Hybrid,7547
Toyota,Yaris,1.0,Petrol,1991
BMW,M5,4.0,Petrol,3149
Ford,Focus,2.0,Petrol,1130
Ford,Focus,2.0,Diesel,22683
VW,Polo,1.0,Petrol,15190
VW,Passat,1.6,Diesel,11931
VW,Golf,1.6,Petrol,6757
VW,Golf,2.0,Petrol,4583
VW,Passat,2.0,Diesel,36217
Ford,Mondeo,1.6,Petrol,21356
Ford,Mondeo,1.8,Diesel,1633
VW,Golf,1.8,Petrol,13134
BMW,Z4,2.0,Petrol,32798
VW,Golf,1.8,Petrol,11720
BMW,X3,2.4,Diesel,2624
VW,Polo,1.0,Petrol,15694
VW,Passat,1.8,Diesel,12320
VW,Passat,1.6,Petrol,12783
Porsche,718 Cayman,4.0,Petrol,3477
Toyota,Yaris,1.4,Hybrid,34758
Toyota,Yaris,1.4,Hybrid,3983
Toyota,Prius,1.4,Hybrid,3988
Toyota,Prius,1.4,Hybrid,13304
VW,Polo,2.0,Diesel,1052
Toyota,Yaris,1.2,Petrol,2965
Toyota,RAV4,2.0,Hybrid,25057
Toyota,RAV4,2.0,Hybrid,59055
Toyota,Prius,1.4,Hybrid,4992
Ford,Fiesta,1.4,Petrol,4067
BMW,M5,4.4,Petrol,6864
VW,Polo,1.2,Petrol,1227
Toyota,Prius,1.4,Hybrid,5095
Ford,Mondeo,1.8,Diesel,16779
VW,Golf,1.4,Diesel,16474
Toyota,Prius,1.8,Hybrid,13908
Ford,Fiesta,1.2,Petrol,1040
Toyota,Prius,1.0,Hybrid,8107
Porsche,911,2.6,Petrol,50448
Ford,Focus,1.0,Diesel,20507
BMW,X3,2.0,Petrol,3074
VW,Golf,1.6,Hybrid,30766
Ford,Mondeo,1.4,Hybrid,5910
Toyota,Prius,1.0,Hybrid,641
Ford,Fiesta,1.0,Petrol,5176
Toyota,Prius,1.4,Hybrid,2504
BMW,X3,2.0,Diesel,24637
VW,Passat,1.8,Diesel,32085
Ford,Focus,1.0,Diesel,1581
Toyota,Yaris,1.4,Hybrid,12949
Toyota,Prius,1.0,Hybrid,14563
VW,Polo,1.6,Petrol,11403
Ford,Focus,1.8,Petrol,2540
Toyota,Yaris,1.2,Hybrid,9699
BMW,Z4,3.0,Petrol,18584
Toyota,Prius,1.8,Hybrid,6810
VW,Golf,1.8,Diesel,10326
Ford,Fiesta,1.2,Petrol,1922
BMW,M5,4.4,Petrol,155929
VW,Golf,1.4,Petrol,916
Toyota,Yaris,1.0,Petrol,8676
Ford,Focus,1.4,Petrol,4052
Toyota,RAV4,2.2,Hybrid,5351
VW,Polo,1.4,Petrol,4193
Ford,Focus,1.4,Diesel,3256
Ford,Focus,1.4,Petrol,12436
VW,Golf,2.0,Diesel,9479
Porsche,911,2.6,Petrol,10387
VW,Polo,1.4,Petrol,1418
VW,Golf,1.2,Petrol,4445
Toyota,Yaris,1.4,Hybrid,1999
Toyota,Prius,1.0,Hybrid,10553
VW,Golf,1.4,Diesel,3725
Ford,Focus,2.0,Petrol,5545
Porsche,911,3.5,Petrol,30121
VW,Passat,1.4,Diesel,34284
Toyota,Yaris,1.0,Petrol,11419
Porsche,718 Cayman,4.0,Petrol,2340
VW,Passat,1.4,Petrol,6744
Ford,Mondeo,1.4,Diesel,512
VW,Polo,1.6,Diesel,4518
VW,Polo,1.4,Petrol,5765
Ford,Mondeo,1.4,Diesel,14022
Toyota,Prius,1.4,Hybrid,18871
VW,Passat,2.0,Petrol,3638
VW,Polo,1.4,Petrol,949
VW,Polo,1.6,Petrol,18961
VW,Polo,2.0,Petrol,11379
Toyota,Yaris,1.2,Petrol,492
Porsche,718 Cayman,2.0,Petrol,35277
VW,Golf,1.8,Petrol,1151
VW,Polo,1.4,Petrol,10353
VW,Polo,2.0,Petrol,11847
Ford,Focus,1.6,Petrol,30406
VW,Passat,1.6,Petrol,5944
Ford,Mondeo,1.6,Diesel,1448
Toyota,Yaris,1.4,Hybrid,27701
Toyota,Prius,1.8,Hybrid,38044
Toyota,RAV4,2.0,Hybrid,30223
BMW,M5,4.4,Petrol,79378
Toyota,Prius,1.8,Hybrid,14114
Ford,Focus,1.0,Petrol,7179
Ford,Focus,2.0,Petrol,16891
Toyota,Prius,1.0,Hybrid,33553
Toyota,RAV4,2.2,Hybrid,22830
Toyota,Yaris,1.4,Hybrid,14283
Ford,Focus,1.4,Petrol,33198
VW,Golf,1.2,Hybrid,28940
Porsche,911,3.0,Petrol,34351
Ford,Mondeo,2.0,Diesel,2033
VW,Passat,1.6,Diesel,28620
VW,Polo,1.2,Petrol,13105
Ford,Focus,1.8,Diesel,24272
Toyota,Yaris,1.0,Petrol,5371
BMW,X3,2.4,Diesel,30404
Ford,Focus,1.4,Petrol,1498
VW,Polo,1.2,Petrol,321
Toyota,Prius,1.4,Hybrid,6404
VW,Passat,1.8,Diesel,12634
VW,Passat,1.8,Petrol,1762
Toyota,Prius,1.0,Hybrid,3093
BMW,M5,4.0,Petrol,3693
Ford,Mondeo,1.8,Petrol,40178
VW,Polo,1.2,Petrol,1843
VW,Golf,1.6,Petrol,1661
Toyota,RAV4,2.4,Hybrid,17817
Ford,Fiesta,1.0,Petrol,2839
Toyota,Yaris,1.2,Petrol,1562
Ford,Fiesta,1.2,Petrol,85
Ford,Mondeo,1.6,Diesel,6814
Porsche,718 Cayman,4.0,Petrol,29365
Toyota,Yaris,1.4,Petrol,8051
VW,Polo,1.0,Petrol,9796
VW,Polo,1.4,Petrol,5099
Ford,Fiesta,1.0,Petrol,4721
VW,Polo,2.0,Petrol,18414
Toyota,Prius,1.4,Hybrid,36744
VW,Golf,1.2,Hybrid,770
VW,Golf,1.4,Petrol,12091
BMW,X3,2.4,Petrol,18050
VW,Polo,1.2,Petrol,1790
Ford,Mondeo,1.4,Hybrid,1801
Ford,Mondeo,1.4,Diesel,1329
Toyota,Prius,1.8,Hybrid,6158
Ford,Focus,2.0,Petrol,40398
Ford,Focus,1.6,Diesel,34884
Toyota,Yaris,1.4,Petrol,18929
Toyota,Yaris,1.4,Petrol,17478
Ford,Focus,1.6,Diesel,24213
Ford,Focus,1.6,Petrol,37218
VW,Polo,1.6,Petrol,358
VW,Passat,1.6,Petrol,5331
Ford,Fiesta,1.2,Petrol,9784
Ford,Mondeo,1.4,Diesel,13929
Toyota,Prius,1.8,Hybrid,21984
BMW,M5,4.4,Petrol,115110
Ford,Fiesta,1.0,Petrol,8106
Ford,Mondeo,2.0,Diesel,11504
Ford,Focus,1.4,Petrol,681
BMW,X3,3.0,Diesel,60487
Toyota,Prius,1.0,Hybrid,43163
BMW,M5,4.4,Petrol,24583
Toyota,Yaris,1.2,Hybrid,6507
VW,Golf,1.4,Petrol,6571
VW,Polo,1.6,Petrol,1501
Toyota,RAV4,2.4,Hybrid,3712
VW,Passat,1.6,Petrol,2957
Toyota,RAV4,2.0,Hybrid,763
Toyota,Yaris,1.4,Hybrid,2266
VW,Golf,1.6,Petrol,17307
VW,Polo,1.6,Diesel,16563
VW,Passat,1.8,Diesel,36467
Toyota,RAV4,2.0,Hybrid,3516
Ford,Fiesta,1.2,Petrol,6723
VW,Passat,2.0,Diesel,32224
VW,Golf,1.4,Petrol,3213
Toyota,Yaris,1.2,Petrol,7901
Ford,Mondeo,1.4,Diesel,10997
VW,Golf,1.4,Hybrid,25199
Toyota,Prius,1.0,Hybrid,7375
VW,Golf,2.0,Diesel,15665
Toyota,Prius,1.4,Hybrid,2519
VW,Passat,1.4,Diesel,48648
Toyota,RAV4,2.2,Hybrid,6966
Ford,Mondeo,1.8,Diesel,1360
Ford,Fiesta,1.2,Petrol,688
Ford,Fiesta,1.2,Petrol,1806
Toyota,Prius,1.4,Hybrid,1731
BMW,X3,3.0,Diesel,54322
VW,Golf,2.0,Petrol,557
VW,Polo,1.6,Diesel,2521
VW,Passat,1.6,Petrol,18038
VW,Passat,1.4,Diesel,18579
Toyota,Prius,1.8,Hybrid,20650
BMW,X3,2.4,Diesel,3476
Ford,Focus,1.0,Petrol,1188
VW,Golf,1.8,Diesel,2437
Toyota,RAV4,1.8,Hybrid,11873
Ford,Mondeo,2.0,Diesel,1213
BMW,M5,4.4,Petrol,11936
Toyota,Prius,1.0,Hybrid,17632
VW,Passat,1.4,Diesel,715
Ford,Mondeo,1.4,Diesel,3103
BMW,Z4,2.4,Petrol,3760
Ford,Focus,2.0,Diesel,10575
Ford,Fiesta,1.0,Petrol,1816
Toyota,Prius,1.4,Hybrid,19870
VW,Polo,1.6,Petrol,810
BMW,X3,2.0,Diesel,24242
Toyota,RAV4,2.0,Hybrid,6022
Ford,Focus,1.4,Petrol,16485
VW,Golf,1.8,Petrol,1855
VW,Passat,1.6,Petrol,31427
VW,Polo,1.0,Petrol,2591
VW,Passat,1.8,Diesel,2377
Ford,Fiesta,1.2,Petrol,3184
Ford,Focus,1.6,Diesel,6928
Toyota,Yaris,1.4,Hybrid,586
VW,Passat,1.8,Petrol,4934
Toyota,RAV4,1.8,Hybrid,59783
Ford,Mondeo,1.4,Diesel,9446
VW,Polo,1.0,Petrol,16362
Ford,Focus,1.8,Petrol,1996
Ford,Fiesta,1.0,Petrol,16868
Ford,Focus,1.0,Petrol,3137
Ford,Focus,1.0,Diesel,18802
VW,Polo,1.6,Petrol,8802
Toyota,RAV4,2.2,Hybrid,47696
VW,Passat,2.0,Petrol,5187
Ford,Fiesta,1.4,Petrol,14991
Toyota,Yaris,1.2,Petrol,1620
Ford,Fiesta,1.4,Petrol,9542
BMW,M5,4.4,Petrol,27495
Toyota,RAV4,2.0,Hybrid,50247
Ford,Mondeo,1.6,Diesel,1194
VW,Polo,1.2,Diesel,2339
Toyota,Yaris,1.2,Petrol,5157
Ford,Mondeo,1.8,Diesel,4206
VW,Polo,1.0,Petrol,679
Toyota,Yaris,1.0,Hybrid,12363
Ford,Mondeo,1.8,Diesel,5898
Toyota,RAV4,2.4,Hybrid,11824
Ford,Fiesta,1.4,Petrol,13126
Toyota,Yaris,1.2,Petrol,8644
Ford,Fiesta,1.0,Petrol,1141
