Manufacturer,Model,Engine size,Fuel type,Price,is_Premium_Brand,Premium_Fuel_Type
Ford,Fiesta,1.0,Petrol,2062,0,0
VW,Polo,1.2,Petrol,2029,0,0
VW,Polo,2.0,Petrol,445,0,0
Porsche,Cayenne,3.5,Petrol,46984,1,0
Porsche,718 Cayman,2.0,Petrol,3456,1,0
Toyota,Yaris,1.0,Hybrid,979,0,1
Ford,Fiesta,1.0,Petrol,2849,0,0
Toyota,Prius,1.8,Hybrid,24172,0,1
Toyota,Yaris,1.0,Petrol,5790,0,0
Toyota,Yaris,1.2,Hybrid,7113,0,1
VW,Passat,1.6,Diesel,5576,0,0
Ford,Mondeo,1.6,Diesel,3956,0,0
Toyota,Prius,1.0,Hybrid,6544,0,1
Toyota,Prius,1.4,Hybrid,11987,0,1
Porsche,Cayenne,2.6,Petrol,22305,1,0
VW,Polo,1.6,Diesel,31239,0,0
Ford,Focus,2.0,Petrol,25348,0,0
Toyota,Prius,1.0,Hybrid,10680,0,1
Toyota,Yaris,1.4,Hybrid,22082,0,1
BMW,Z4,2.2,Petrol,2105,1,0
Ford,Focus,2.0,Petrol,30287,0,0
Ford,Mondeo,1.4,Diesel,19892,0,0
VW,Passat,1.8,Petrol,1870,0,0
Ford,Mondeo,1.8,Diesel,719,0,0
Ford,Fiesta,1.2,Petrol,1399,0,0
Ford,Focus,1.0,Petrol,3330,0,0
VW,Polo,2.0,Petrol,332,0,0
VW,Polo,1.4,Petrol,7211,0,0
Toyota,Yaris,1.0,Hybrid,9081,0,1
Toyota,RAV4,2.2,Petrol,30501,0,0
Toyota,RAV4,1.8,Petrol,2110,0,0
Ford,Mondeo,1.6,Petrol,14043,0,0
Toyota,Yaris,1.4,Hybrid,39226,0,1
BMW,X3,2.4,Diesel,54079,1,0
Toyota,RAV4,2.2,Hybrid,28290,0,1
Ford,Fiesta,1.2,Diesel,3720,0,0
Ford,Fiesta,1.4,Petrol,855,0,0
VW,Polo,1.0,Diesel,5174,0,0
Ford,Mondeo,1.4,Diesel,2069,0,0
Ford,Fiesta,1.2,Petrol,1503,0,0
Ford,Focus,1.4,Petrol,21996,0,0
Ford,Focus,1.8,Diesel,11157,0,0
Toyota,Prius,1.0,Hybrid,2115,0,1
Ford,Mondeo,2.0,Diesel,20144,0,0
Toyota,Prius,1.4,Hybrid,1570,0,1
BMW,X3,2.4,Diesel,18105,1,0
Toyota,Yaris,1.4,Petrol,12826,0,0
Ford,Fiesta,1.2,Petrol,23748,0,0
VW,Polo,1.2,Petrol,4107,0,0
BMW,M5,5.0,Petrol,151070,1,0
Ford,Mondeo,1.6,Petrol,8352,0,0
Ford,Fiesta,1.4,Diesel,19388,0,0
Ford,Mondeo,1.8,Petrol,12233,0,0
VW,Polo,1.6,Petrol,28518,0,0
Toyota,Prius,1.4,Hybrid,27338,0,1
Ford,Mondeo,1.4,Diesel,2432,0,0
VW,Golf,1.6,Diesel,25563,0,0
Toyota,Prius,1.4,Hybrid,33658,0,1
Ford,Mondeo,2.0,Petrol,11561,0,0
Ford,Mondeo,1.4,Diesel,4257,0,0
VW,Golf,2.0,Petrol,6059,0,0
Ford,Mondeo,1.6,Diesel,8223,0,0
Ford,Fiesta,1.4,Petrol,2185,0,0
Ford,Fiesta,1.4,Petrol,11336,0,0
Toyota,RAV4,2.4,Hybrid,3079,0,1
Ford,Focus,1.8,Diesel,7300,0,0
VW,Passat,1.8,Diesel,3049,0,0
Ford,Focus,1.6,Petrol,842,0,0
Porsche,Cayenne,4.0,Petrol,5016,1,0
BMW,X3,3.0,Diesel,50335,1,0
VW,Passat,2.0,Diesel,13351,0,0
VW,Polo,1.6,Petrol,8840,0,0
Porsche,911,2.6,Petrol,6932,1,0
Ford,Mondeo,1.8,Diesel,3633,0,0
Ford,Focus,1.4,Petrol,22043,0,0
VW,Golf,2.0,Petrol,4858,0,0
VW,Golf,2.0,Diesel,17713,0,0
Porsche,Cayenne,3.0,Petrol,1679,1,0
Ford,Focus,2.0,Petrol,1220,0,0
Ford,Mondeo,2.0,Diesel,50082,0,0
Ford,Fiesta,1.0,Petrol,18043,0,0
Toyota,RAV4,2.2,Petrol,23754,0,0
Toyota,Prius,1.0,Hybrid,2817,0,1
BMW,Z4,2.2,Petrol,19880,1,0
VW,Passat,1.6,Diesel,3738,0,0
BMW,M5,4.4,Petrol,89845,1,0
Ford,Focus,2.0,Petrol,8830,0,0
Ford,Focus,1.4,Petrol,3238,0,0
VW,Passat,1.8,Diesel,15289,0,0
Ford,Focus,1.4,Petrol,2249,0,0
VW,Passat,1.4,Diesel,4059,0,0
Ford,Focus,2.0,Diesel,3538,0,0
Porsche,Cayenne,2.6,Petrol,22779,1,0
Toyota,RAV4,2.4,Hybrid,10100,0,1
VW,Passat,1.6,Diesel,34997,0,0
VW,Golf,1.2,Petrol,820,0,0
Ford,Fiesta,1.0,Petrol,361,0,0
Toyota,RAV4,2.2,Petrol,18822,0,0
VW,Golf,2.0,Hybrid,18425,0,1
VW,Passat,2.0,Petrol,22521,0,0
Ford,Fiesta,1.2,Petrol,4088,0,0
VW,Passat,1.6,Diesel,4916,0,0
VW,Golf,1.6,Diesel,2139,0,0
VW,Passat,1.4,Petrol,14858,0,0
VW,Passat,1.6,Diesel,4456,0,0
Ford,Mondeo,1.8,Diesel,5892,0,0
Ford,Fiesta,1.0,Petrol,9662,0,0
Porsche,718 Cayman,2.0,Petrol,9055,1,0
VW,Polo,1.6,Petrol,800,0,0
VW,Polo,1.0,Petrol,3686,0,0
BMW,M5,5.0,Petrol,21732,1,0
Toyota,Yaris,1.4,Hybrid,41645,0,1
BMW,Z4,2.4,Petrol,4542,1,0
Ford,Mondeo,2.0,Diesel,32137,0,0
VW,Passat,1.8,Diesel,4605,0,0
VW,Polo,1.2,Petrol,20310,0,0
Porsche,718 Cayman,2.4,Petrol,21971,1,0
Toyota,Prius,1.0,Hybrid,11627,0,1
Ford,Focus,1.8,Petrol,3115,0,0
BMW,X3,2.0,Diesel,7191,1,0
VW,Polo,1.2,Petrol,3530,0,0
Toyota,Yaris,1.0,Hybrid,10628,0,1
Toyota,Prius,1.8,Hybrid,24691,0,1
Toyota,RAV4,2.0,Hybrid,10742,0,1
VW,Polo,1.6,Petrol,26874,0,0
Toyota,Yaris,1.4,Hybrid,8898,0,1
BMW,Z4,2.0,Petrol,2361,1,0
Ford,Mondeo,2.0,Diesel,31636,0,0
Porsche,911,2.6,Petrol,4446,1,0
Toyota,RAV4,2.0,Hybrid,15003,0,1
Toyota,Prius,1.8,Hybrid,52012,0,1
Toyota,RAV4,2.0,Hybrid,42425,0,1
Ford,Mondeo,1.4,Petrol,6138,0,0
Ford,Fiesta,1.0,Petrol,1563,0,0
Ford,Mondeo,2.0,Diesel,19055,0,0
VW,Passat,1.6,Diesel,8430,0,0
Toyota,Yaris,1.0,Hybrid,15263,0,1
Toyota,Prius,1.8,Hybrid,1312,0,1
VW,Golf,1.8,Petrol,24326,0,0
VW,Golf,1.2,Hybrid,399,0,1
BMW,X3,2.4,Diesel,5889,1,0
VW,Polo,2.0,Petrol,22855,0,0
Toyota,Prius,1.0,Hybrid,3192,0,1
Toyota,Yaris,1.2,Hybrid,5431,0,1
Ford,Fiesta,1.0,Petrol,1223,0,0
VW,Golf,1.6,Petrol,35678,0,0
Ford,Focus,2.0,Petrol,2016,0,0
Toyota,RAV4,2.0,Hybrid,17772,0,1
VW,Polo,1.2,Petrol,2517,0,0
Ford,Fiesta,1.0,Petrol,3679,0,0
Ford,Fiesta,1.4,Petrol,11064,0,0
VW,Passat,1.4,Diesel,11861,0,0
VW,Passat,1.6,Diesel,13796,0,0
Toyota,Prius,1.0,Hybrid,7694,0,1
Toyota,Prius,1.4,Hybrid,5869,0,1
Ford,Fiesta,1.4,Petrol,8392,0,0
BMW,X3,3.0,Diesel,16061,1,0
BMW,M5,4.4,Petrol,156771,1,0
Porsche,911,3.0,Petrol,82391,1,0
VW,Passat,2.0,Petrol,4166,0,0
Porsche,911,2.6,Petrol,19806,1,0
Porsche,718 Cayman,2.0,Petrol,6644,1,0
Ford,Fiesta,1.4,Petrol,1438,0,0
VW,Polo,1.0,Petrol,26722,0,0
VW,Passat,2.0,Diesel,1904,0,0
Ford,Mondeo,2.0,Diesel,10237,0,0
Toyota,Yaris,1.4,Petrol,1356,0,0
Ford,Fiesta,1.0,Petrol,8537,0,0
Toyota,Yaris,1.0,Petrol,4903,0,0
Ford,Focus,2.0,Petrol,40708,0,0
Toyota,Prius,1.4,Hybrid,23474,0,1
Ford,Mondeo,1.8,Hybrid,9972,0,1
Porsche,911,2.2,Petrol,9227,1,0
Toyota,Yaris,1.2,Hybrid,21166,0,1
Toyota,Yaris,1.2,Petrol,17861,0,0
Toyota,Yaris,1.2,Hybrid,1178,0,1
Toyota,Yaris,1.2,Hybrid,7065,0,1
Porsche,Cayenne,4.0,Petrol,6099,1,0
BMW,X3,3.0,Diesel,14271,1,0
VW,Polo,1.2,Petrol,5583,0,0
VW,Polo,1.6,Petrol,1976,0,0
Ford,Fiesta,1.0,Petrol,6961,0,0
Toyota,Yaris,1.4,Petrol,35448,0,0
VW,Polo,1.6,Petrol,27570,0,0
VW,Golf,2.0,Petrol,16349,0,0
VW,Passat,1.6,Petrol,3175,0,0
Ford,Mondeo,1.6,Petrol,4298,0,0
BMW,X3,3.0,Diesel,21704,1,0
Ford,Focus,1.4,Petrol,13193,0,0
VW,Golf,1.2,Diesel,2929,0,0
Ford,Focus,1.0,Petrol,3328,0,0
BMW,Z4,3.0,Petrol,12414,1,0
Toyota,Yaris,1.2,Hybrid,22806,0,1
BMW,M5,5.0,Petrol,3910,1,0
BMW,X3,3.0,Diesel,22388,1,0
VW,Polo,1.4,Petrol,11864,0,0
Porsche,718 Cayman,2.0,Petrol,502,1,0
VW,Polo,1.6,Diesel,9925,0,0
VW,Passat,1.8,Diesel,23829,0,0
Toyota,Prius,1.8,Hybrid,1431,0,1
Ford,Mondeo,1.6,Diesel,9622,0,0
VW,Polo,1.0,Petrol,4911,0,0
BMW,Z4,3.0,Petrol,18371,1,0
Toyota,Prius,1.8,Hybrid,4236,0,1
Toyota,RAV4,2.0,Hybrid,7318,0,1
Ford,Focus,2.0,Petrol,1098,0,0
Ford,Focus,2.0,Petrol,8139,0,0
BMW,M5,4.4,Petrol,83299,1,0
VW,Passat,1.4,Diesel,1661,0,0
VW,Polo,1.4,Petrol,13135,0,0
VW,Passat,2.0,Diesel,22355,0,0
Ford,Mondeo,1.4,Diesel,20870,0,0
BMW,X3,2.0,Petrol,17013,1,0
VW,Golf,2.0,Diesel,5121,0,0
Toyota,Yaris,1.2,Petrol,20362,0,0
Ford,Fiesta,1.4,Petrol,5445,0,0
Ford,Mondeo,2.0,Diesel,12966,0,0
VW,Golf,1.4,Diesel,8560,0,0
BMW,X3,3.0,Diesel,13870,1,0
VW,Passat,1.6,Diesel,5322,0,0
BMW,X3,3.0,Diesel,5856,1,0
Ford,Fiesta,1.4,Petrol,1216,0,0
VW,Golf,1.8,Petrol,31990,0,0
BMW,M5,4.4,Petrol,12694,1,0
Porsche,718 Cayman,2.4,Petrol,46836,1,0
VW,Passat,1.8,Diesel,5790,0,0
Ford,Fiesta,1.4,Hybrid,20546,0,1
Porsche,718 Cayman,4.0,Petrol,47698,1,0
VW,Polo,2.0,Diesel,11638,0,0
Ford,Mondeo,1.4,Diesel,377,0,0
Toyota,Yaris,1.4,Hybrid,19576,0,1
Toyota,Prius,1.8,Hybrid,5089,0,1
Toyota,Yaris,1.4,Hybrid,2366,0,1
BMW,M5,4.0,Petrol,60234,1,0
Toyota,Yaris,1.4,Hybrid,32180,0,1
VW,Polo,1.6,Petrol,9351,0,0
BMW,M5,4.4,Petrol,75711,1,0
VW,Polo,2.0,Petrol,24136,0,0
Ford,Focus,2.0,Diesel,20867,0,0
Ford,Focus,2.0,Diesel,30986,0,0
Ford,Focus,1.4,Diesel,4593,0,0
BMW,X3,2.4,Diesel,33592,1,0
Toyota,Yaris,1.4,Hybrid,3016,0,1
VW,Polo,1.6,Petrol,16834,0,0
Ford,Focus,1.4,Petrol,14937,0,0
VW,Golf,1.4,Diesel,3911,0,0
Ford,Fiesta,1.2,Diesel,6607,0,0
BMW,X3,2.0,Petrol,11026,1,0
Toyota,Prius,1.0,Hybrid,17017,0,1
Ford,Mondeo,2.0,Diesel,40128,0,0
Toyota,RAV4,2.2,Hybrid,2560,0,1
VW,Polo,1.0,Petrol,1545,0,0
VW,Passat,1.6,Diesel,25136,0,0
VW,Passat,1.6,Diesel,6864,0,0
VW,Passat,1.6,Diesel,11390,0,0
VW,Polo,1.0,Petrol,3402,0,0
VW,Golf,1.2,Petrol,21082,0,0
Toyota,RAV4,2.0,Hybrid,32266,0,1
Toyota,Prius,1.4,Hybrid,33393,0,1
Ford,Fiesta,1.0,Petrol,1604,0,0
Ford,Mondeo,2.0,Diesel,32100,0,0
BMW,Z4,3.0,Petrol,1800,1,0
VW,Polo,1.0,Diesel,20197,0,0
Ford,Focus,1.6,Petrol,31780,0,0
Ford,Focus,1.8,Petrol,10551,0,0
Ford,Focus,1.8,Petrol,3483,0,0
VW,Passat,1.6,Diesel,6221,0,0
BMW,M5,4.0,Petrol,22361,1,0
Toyota,Prius,1.0,Hybrid,9450,0,1
Toyota,Prius,1.8,Hybrid,2652,0,1
Toyota,Prius,1.8,Hybrid,43498,0,1
Ford,Mondeo,1.4,Diesel,6682,0,0
BMW,Z4,2.2,Petrol,24642,1,0
Ford,Focus,1.0,Petrol,37632,0,0
Ford,Fiesta,1.4,Petrol,2299,0,0
VW,Polo,2.0,Petrol,4376,0,0
VW,Golf,1.6,Petrol,4020,0,0
Toyota,Yaris,1.4,Hybrid,979,0,1
Toyota,RAV4,1.8,Petrol,42198,0,0
VW,Golf,1.4,Diesel,18956,0,0
Ford,Focus,2.0,Petrol,25788,0,0
Ford,Fiesta,1.4,Diesel,4165,0,0
Ford,Focus,1.4,Petrol,6132,0,0
VW,Polo,1.6,Petrol,13021,0,0
Ford,Mondeo,1.8,Diesel,12868,0,0
Ford,Focus,1.4,Diesel,1342,0,0
VW,Passat,1.8,Diesel,9457,0,0
Toyota,Yaris,1.0,Petrol,588,0,0
Porsche,Cayenne,2.6,Petrol,3532,1,0
Toyota,RAV4,2.2,Hybrid,1210,0,1
Ford,Mondeo,1.6,Diesel,9646,0,0
VW,Golf,1.2,Diesel,227,0,0
Ford,Mondeo,2.0,Diesel,27529,0,0
Toyota,RAV4,2.0,Hybrid,17406,0,1
Toyota,Yaris,1.2,Petrol,6940,0,0
VW,Polo,1.4,Petrol,15409,0,0
Toyota,RAV4,2.2,Hybrid,54599,0,1
Ford,Mondeo,1.8,Petrol,5462,0,0
Porsche,911,2.2,Petrol,51511,1,0
Toyota,Prius,1.4,Hybrid,26257,0,1
Toyota,RAV4,1.8,Hybrid,1298,0,1
Porsche,Cayenne,2.6,Petrol,8207,1,0
Toyota,Yaris,1.4,Hybrid,19749,0,1
VW,Polo,1.0,Petrol,14909,0,0
VW,Passat,1.8,Diesel,8435,0,0
VW,Passat,2.0,Diesel,6630,0,0
Ford,Focus,1.4,Diesel,1245,0,0
Porsche,911,2.2,Petrol,13883,1,0
Ford,Mondeo,2.0,Diesel,6218,0,0
Toyota,Prius,1.8,Hybrid,18255,0,1
Ford,Mondeo,1.8,Diesel,956,0,0
VW,Golf,1.4,Petrol,2666,0,0
VW,Passat,2.0,Diesel,19679,0,0
Toyota,RAV4,1.8,Hybrid,14590,0,1
Ford,Focus,1.6,Diesel,12400,0,0
BMW,Z4,2.4,Petrol,8964,1,0
Toyota,Yaris,1.4,Hybrid,43357,0,1
Toyota,Prius,1.4,Hybrid,15987,0,1
Porsche,911,2.2,Petrol,8497,1,0
Ford,Fiesta,1.2,Petrol,4887,0,0
Ford,Mondeo,1.8,Petrol,4371,0,0
BMW,Z4,2.0,Petrol,3838,1,0
Ford,Mondeo,1.6,Diesel,15388,0,0
Toyota,Yaris,1.2,Petrol,527,0,0
Toyota,Prius,1.8,Hybrid,5615,0,1
VW,Passat,1.6,Diesel,9696,0,0
Ford,Focus,2.0,Petrol,3373,0,0
VW,Polo,1.0,Petrol,2043,0,0
Ford,Focus,1.8,Petrol,3366,0,0
Toyota,Yaris,1.2,Hybrid,25715,0,1
BMW,Z4,2.2,Petrol,7243,1,0
BMW,Z4,2.4,Petrol,45696,1,0
Ford,Mondeo,1.6,Diesel,2355,0,0
Toyota,Prius,1.4,Hybrid,554,0,1
VW,Passat,1.6,Diesel,42947,0,0
Toyota,Yaris,1.0,Hybrid,1217,0,1
VW,Golf,1.4,Diesel,32792,0,0
VW,Golf,1.4,Petrol,6506,0,0
VW,Polo,1.4,Petrol,3059,0,0
Ford,Focus,1.8,Petrol,20762,0,0
Ford,Focus,1.0,Petrol,16272,0,0
BMW,M5,4.4,Petrol,23033,1,0
VW,Passat,1.4,Diesel,1760,0,0
Ford,Focus,1.0,Petrol,7828,0,0
VW,Polo,1.0,Petrol,530,0,0
BMW,M5,5.0,Petrol,7130,1,0
VW,Passat,1.4,Diesel,12139,0,0
VW,Passat,1.8,Diesel,1257,0,0
VW,Passat,2.0,Petrol,46316,0,0
VW,Polo,1.0,Petrol,12775,0,0
Ford,Focus,1.4,Petrol,2183,0,0
VW,Golf,1.6,Petrol,1066,0,0
VW,Passat,1.6,Diesel,9444,0,0
VW,Polo,1.2,Petrol,501,0,0
VW,Passat,1.4,Diesel,6674,0,0
BMW,X3,2.4,Diesel,36131,1,0
VW,Polo,2.0,Petrol,19806,0,0
Toyota,Prius,1.4,Hybrid,28312,0,1
Toyota,Prius,1.0,Hybrid,890,0,1
Ford,Mondeo,2.0,Hybrid,6247,0,1
BMW,X3,2.4,Diesel,27895,1,0
Ford,Fiesta,1.0,Petrol,722,0,0
Toyota,Prius,1.0,Hybrid,9170,0,1
VW,Polo,1.6,Petrol,12753,0,0
Toyota,Yaris,1.2,Petrol,7216,0,0
VW,Golf,1.2,Petrol,1079,0,0
Toyota,Prius,1.8,Hybrid,30180,0,1
VW,Passat,1.4,Diesel,6995,0,0
BMW,Z4,2.4,Petrol,4715,1,0
VW,Polo,1.4,Petrol,8989,0,0
Ford,Fiesta,1.2,Petrol,17014,0,0
Ford,Fiesta,1.2,Diesel,1996,0,0
Toyota,RAV4,2.2,Hybrid,4323,0,1
VW,Passat,1.8,Diesel,7842,0,0
BMW,Z4,2.0,Petrol,5809,1,0
VW,Passat,1.8,Diesel,558,0,0
Ford,Focus,2.0,Petrol,3419,0,0
VW,Passat,1.4,Petrol,7633,0,0
Toyota,RAV4,1.8,Petrol,33666,0,0
Toyota,Yaris,1.2,Hybrid,10720,0,1
Ford,Fiesta,1.2,Petrol,20377,0,0
Ford,Mondeo,1.6,Diesel,18097,0,0
Porsche,Cayenne,4.0,Petrol,2746,1,0
VW,Polo,1.4,Diesel,2683,0,0
VW,Polo,1.0,Petrol,402,0,0
BMW,Z4,2.4,Petrol,57151,1,0
Ford,Fiesta,1.0,Petrol,4568,0,0
Toyota,Prius,1.8,Hybrid,10915,0,1
Ford,Focus,2.0,Petrol,2433,0,0
Porsche,Cayenne,4.0,Petrol,22553,1,0
Toyota,RAV4,2.0,Hybrid,4328,0,1
Porsche,718 Cayman,4.0,Petrol,1047,1,0
Ford,Focus,1.0,Petrol,3627,0,0
VW,Polo,1.0,Diesel,2207,0,0
VW,Passat,1.4,Diesel,1959,0,0
Toyota,Yaris,1.4,Petrol,26119,0,0
Toyota,Prius,1.0,Hybrid,4041,0,1
Ford,Mondeo,1.4,Diesel,4480,0,0
VW,Polo,2.0,Petrol,1744,0,0
BMW,M5,4.4,Petrol,131884,1,0
VW,Passat,1.6,Diesel,28804,0,0
VW,Polo,1.6,Petrol,6830,0,0
Ford,Focus,2.0,Hybrid,4236,0,1
VW,Golf,1.4,Petrol,20047,0,0
Ford,Fiesta,1.4,Petrol,27745,0,0
Toyota,RAV4,2.0,Hybrid,40649,0,1
Toyota,RAV4,2.2,Hybrid,9849,0,1
VW,Passat,1.8,Petrol,3729,0,0
Toyota,RAV4,2.0,Hybrid,19994,0,1
Toyota,Prius,1.4,Hybrid,31147,0,1
VW,Polo,1.2,Petrol,2139,0,0
Ford,Mondeo,1.4,Diesel,11547,0,0
Toyota,RAV4,2.0,Petrol,5702,0,0
VW,Golf,1.6,Petrol,8400,0,0
Ford,Fiesta,1.2,Petrol,4800,0,0
BMW,Z4,2.2,Petrol,44860,1,0
VW,Golf,1.2,Petrol,900,0,0
Ford,Fiesta,1.0,Petrol,686,0,0
VW,Passat,1.4,Diesel,5714,0,0
Ford,Focus,1.4,Petrol,23176,0,0
Ford,Focus,1.4,Petrol,10645,0,0
Ford,Mondeo,1.8,Diesel,2191,0,0
Toyota,RAV4,2.4,Hybrid,4825,0,1
Toyota,Yaris,1.2,Hybrid,19388,0,1
Toyota,Yaris,1.2,Hybrid,6352,0,1
BMW,Z4,2.0,Petrol,673,1,0
Ford,Focus,2.0,Petrol,35725,0,0
Ford,Focus,1.6,Petrol,42943,0,0
VW,Passat,1.8,Diesel,2348,0,0
Toyota,RAV4,2.0,Petrol,3812,0,0
VW,Passat,2.0,Diesel,836,0,0
VW,Golf,1.2,Diesel,1501,0,0
VW,Polo,1.6,Petrol,2030,0,0
VW,Polo,1.0,Petrol,379,0,0
Ford,Fiesta,1.2,Hybrid,13362,0,1
VW,Polo,1.0,Petrol,7143,0,0
Toyota,Yaris,1.2,Hybrid,3825,0,1
VW,Golf,1.2,Diesel,6017,0,0
Ford,Fiesta,1.0,Petrol,1359,0,0
Toyota,RAV4,2.2,Petrol,567,0,0
Ford,Fiesta,1.4,Petrol,21816,0,0
Ford,Focus,1.0,Petrol,7321,0,0
Ford,Focus,2.0,Petrol,1298,0,0
Ford,Mondeo,2.0,Diesel,2163,0,0
Toyota,Prius,1.0,Hybrid,20469,0,1
Ford,Fiesta,1.4,Petrol,6612,0,0
VW,Golf,1.8,Petrol,24977,0,0
Ford,Focus,2.0,Petrol,2550,0,0
Ford,Mondeo,1.8,Hybrid,54318,0,1
Ford,Fiesta,1.0,Petrol,3330,0,0
Toyota,RAV4,2.2,Petrol,4981,0,0
BMW,M5,4.4,Petrol,85073,1,0
VW,Polo,2.0,Petrol,25208,0,0
Ford,Focus,1.8,Petrol,24052,0,0
VW,Polo,1.0,Petrol,5639,0,0
Ford,Focus,1.8,Petrol,9090,0,0
BMW,X3,2.4,Petrol,5154,1,0
Ford,Focus,2.0,Diesel,4560,0,0
VW,Golf,1.2,Petrol,7188,0,0
Porsche,911,2.6,Petrol,5502,1,0
Toyota,Yaris,1.4,Petrol,23846,0,0
Toyota,RAV4,2.4,Hybrid,11814,0,1
Ford,Focus,1.0,Petrol,26796,0,0
Toyota,Prius,1.4,Hybrid,3210,0,1
Ford,Fiesta,1.2,Petrol,1036,0,0
BMW,Z4,2.0,Petrol,28889,1,0
Toyota,Yaris,1.4,Hybrid,25921,0,1
Ford,Mondeo,2.0,Petrol,709,0,0
Ford,Fiesta,1.0,Petrol,17412,0,0
BMW,M5,4.4,Petrol,104384,1,0
VW,Golf,1.4,Petrol,7011,0,0
Toyota,RAV4,2.2,Hybrid,60461,0,1
VW,Passat,1.6,Diesel,1684,0,0
BMW,Z4,2.0,Petrol,7988,1,0
Ford,Mondeo,1.4,Diesel,33755,0,0
VW,Passat,1.4,Diesel,1309,0,0
VW,Golf,1.8,Petrol,21026,0,0
Toyota,Yaris,1.2,Petrol,1384,0,0
BMW,Z4,3.0,Petrol,6898,1,0
Porsche,Cayenne,2.6,Petrol,24524,1,0
Ford,Mondeo,2.0,Diesel,24527,0,0
VW,Passat,2.0,Diesel,28433,0,0
VW,Polo,1.4,Petrol,1333,0,0
BMW,M5,4.0,Petrol,11108,1,0
VW,Golf,1.8,Petrol,11086,0,0
Ford,Mondeo,1.6,Diesel,6998,0,0
BMW,Z4,2.0,Petrol,6301,1,0
VW,Passat,2.0,Diesel,36925,0,0
Ford,Focus,1.8,Diesel,41716,0,0
VW,Polo,1.2,Petrol,5043,0,0
Ford,Focus,1.6,Petrol,6038,0,0
VW,Golf,1.8,Petrol,21541,0,0
Porsche,911,3.5,Petrol,7461,1,0
Toyota,Prius,1.8,Hybrid,41636,0,1
Toyota,Yaris,1.4,Hybrid,10976,0,1
VW,Golf,1.4,Petrol,7732,0,0
Toyota,Prius,1.8,Hybrid,26536,0,1
VW,Passat,2.0,Diesel,12295,0,0
Ford,Focus,2.0,Petrol,7835,0,0
Ford,Mondeo,1.6,Diesel,30617,0,0
VW,Passat,2.0,Diesel,16152,0,0
Ford,Mondeo,1.8,Diesel,10102,0,0
VW,Passat,2.0,Petrol,6607,0,0
Ford,Fiesta,1.2,Petrol,9125,0,0
VW,Passat,1.4,Diesel,2910,0,0
VW,Passat,1.6,Diesel,1216,0,0
Toyota,Prius,1.4,Hybrid,34019,0,1
Ford,Mondeo,1.8,Diesel,598,0,0
Ford,Mondeo,1.6,Diesel,14821,0,0
VW,Golf,1.6,Hybrid,1643,0,1
Toyota,RAV4,1.8,Hybrid,7228,0,1
VW,Golf,1.6,Hybrid,24171,0,1
Ford,Fiesta,1.0,Petrol,4962,0,0
VW,Golf,1.4,Petrol,2862,0,0
BMW,M5,5.0,Petrol,18123,1,0
Toyota,Prius,1.0,Hybrid,2119,0,1
Toyota,RAV4,2.4,Hybrid,32198,0,1
Ford,Fiesta,1.0,Petrol,13050,0,0
Porsche,718 Cayman,2.0,Petrol,11431,1,0
Ford,Fiesta,1.2,Petrol,12167,0,0
VW,Passat,1.4,Petrol,4936,0,0
VW,Golf,1.8,Petrol,4996,0,0
Ford,Fiesta,1.0,Petrol,4333,0,0
Ford,Mondeo,2.0,Hybrid,29351,0,1
Ford,Fiesta,1.0,Petrol,3102,0,0
Ford,Focus,1.6,Petrol,1520,0,0
Ford,Mondeo,1.4,Diesel,5746,0,0
Ford,Mondeo,1.6,Diesel,39877,0,0
Ford,Fiesta,1.4,Petrol,8931,0,0
Toyota,RAV4,1.8,Hybrid,55792,0,1
Toyota,Prius,1.4,Hybrid,24921,0,1
Ford,Focus,1.8,Petrol,25136,0,0
VW,Golf,1.4,Petrol,9488,0,0
VW,Golf,1.2,Petrol,20999,0,0
VW,Golf,1.6,Hybrid,16883,0,1
VW,Passat,1.6,Diesel,750,0,0
VW,Golf,1.6,Petrol,30315,0,0
Ford,Fiesta,1.4,Hybrid,3137,0,1
Porsche,911,3.5,Petrol,13457,1,0
Toyota,Prius,1.0,Hybrid,34062,0,1
Ford,Focus,2.0,Diesel,46396,0,0
Ford,Mondeo,1.8,Diesel,36095,0,0
Toyota,Prius,1.0,Hybrid,20858,0,1
VW,Golf,1.6,Petrol,20357,0,0
Ford,Focus,1.0,Petrol,6637,0,0
Toyota,Prius,1.4,Hybrid,4262,0,1
Toyota,Prius,1.0,Hybrid,37333,0,1
Ford,Fiesta,1.4,Petrol,1644,0,0
Ford,Mondeo,1.6,Diesel,2172,0,0
BMW,M5,4.0,Petrol,1406,1,0
Toyota,Yaris,1.2,Hybrid,14367,0,1
VW,Polo,1.4,Diesel,1711,0,0
Toyota,RAV4,2.4,Hybrid,5228,0,1
Ford,Mondeo,2.0,Hybrid,24762,0,1
BMW,Z4,2.4,Petrol,27346,1,0
VW,Passat,1.6,Diesel,16884,0,0
Toyota,Yaris,1.2,Hybrid,14123,0,1
Ford,Mondeo,1.8,Diesel,15265,0,0
Ford,Mondeo,1.8,Diesel,27400,0,0
VW,Passat,1.8,Diesel,38772,0,0
VW,Golf,1.4,Petrol,1613,0,0
BMW,Z4,2.4,Petrol,18238,1,0
Toyota,Yaris,1.2,Hybrid,699,0,1
Porsche,911,2.6,Petrol,15025,1,0
Ford,Mondeo,1.4,Diesel,4832,0,0
